65624956, data, Perlin, 15.66408872009827, 46.53649705480763, 2025-01-18T19:32:50.080055200, 677aede09bddc8cdbff7c897 Andraz
59125178, data, Perlin, 15.663025586723002, 46.53645793529463, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
50452394, data, Perlin, 15.664461063459683, 46.53636657387721, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
76119026, data, Perlin, 15.665766331154, 46.533770617346235, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
70511663, data, Perlin, 15.66262833282911, 46.5336496757135, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
70611723, data, Perlin, 15.662340466069718, 46.53342232865397, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
94907805, data, Perlin, 15.66558537404135, 46.53397849203106, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
55967396, data, Perlin, 15.662647801145523, 46.53520725274103, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
73495026, data, Perlin, 15.664379765722462, 46.53547534362143, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
72764408, data, Perlin, 15.665408199332251, 46.535671759867945, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
53438366, data, Perlin, 15.662441046000154, 46.534293079812535, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
71089677, data, Perlin, 15.66240666807467, 46.53441283255447, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
94381401, data, Perlin, 15.663727411202295, 46.53585353342851, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
54419815, data, Perlin, 15.662590361579646, 46.533664728483224, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
76048139, data, Perlin, 15.665270753860561, 46.53450109397361, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
67616549, data, Perlin, 15.662822146869651, 46.53439453185002, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
65858222, data, Perlin, 15.66264532817239, 46.53453991753207, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
77994016, data, Perlin, 15.664378045909817, 46.53452730274155, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
59267286, data, Perlin, 15.663757200472215, 46.53557994750391, 2025-01-18T19:32:50.127764600, 677aede09bddc8cdbff7c897 Andraz
50181465, data, Perlin, 15.666063198790837, 46.533217572350615, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
84711786, data, Perlin, 15.665451905588888, 46.53632507124307, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
55649401, data, Perlin, 15.665089348427506, 46.5355855791692, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
57133780, data, Perlin, 15.663357900045547, 46.533940168972705, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
66590148, data, Perlin, 15.662654326105148, 46.533698901119266, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
91560439, data, Perlin, 15.665373554387742, 46.536288932998325, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
81510620, data, Perlin, 15.665416255054868, 46.53431895306934, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
97475310, data, Perlin, 15.664418185388062, 46.53500868231514, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
67957186, data, Perlin, 15.663732112340165, 46.53394580543465, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
76891641, data, Perlin, 15.662365269981386, 46.53545800554057, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
77986129, data, Perlin, 15.663331724416459, 46.533585965377235, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
72804400, data, Perlin, 15.66607997858928, 46.53405916195722, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
69795826, data, Perlin, 15.662729039759231, 46.534996712344814, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
77323983, data, Perlin, 15.66290681746405, 46.53351844859566, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
62332604, data, Perlin, 15.662472982550629, 46.53458514950299, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
66306061, data, Perlin, 15.663659631547347, 46.5343441905208, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
75754195, data, Perlin, 15.664962870852046, 46.53342628955711, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
69959224, data, Perlin, 15.665610437417712, 46.534716484153044, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
64971407, data, Perlin, 15.664889827921272, 46.5351059980132, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
92921526, data, Perlin, 15.662678864413932, 46.535309692145574, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
95508673, data, Perlin, 15.66362383623814, 46.53468001835018, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
69063656, data, Perlin, 15.666009333499874, 46.534040300167035, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
94630064, data, Perlin, 15.66274634145082, 46.536411423220706, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
50808039, data, Perlin, 15.66606277566352, 46.53567281803195, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
91493929, data, Perlin, 15.662854053400201, 46.53451807236638, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
84801747, data, Perlin, 15.66413652382778, 46.5348456755531, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
84413328, data, Perlin, 15.663321768786126, 46.53461300039267, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
61910438, data, Perlin, 15.663578742174854, 46.53554686736653, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
89329358, data, Perlin, 15.66375377574103, 46.53352008058911, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
92942951, data, Perlin, 15.664714646591385, 46.53521269508404, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
91168278, data, Perlin, 15.665512313340699, 46.533819557595514, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
77816812, data, Perlin, 15.66436717318547, 46.5336872962791, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
76161922, data, Perlin, 15.663564189204854, 46.53450537739842, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
82305511, data, Perlin, 15.665943325977388, 46.53454140026279, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
51632384, data, Perlin, 15.663028202825695, 46.534121970319845, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
90516214, data, Perlin, 15.665397549650331, 46.53318460359904, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
93550441, data, Perlin, 15.66420367152291, 46.535669217827866, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
89649039, data, Perlin, 15.663246650923826, 46.53484147884343, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
93120192, data, Perlin, 15.662960431582112, 46.533934977694145, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
55562149, data, Perlin, 15.663377381517297, 46.53373074247134, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
89521295, data, Perlin, 15.66249178169709, 46.53439219555845, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
93793462, data, Perlin, 15.662951587397146, 46.535317318249184, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
81977750, data, Perlin, 15.662376585278295, 46.53469048617651, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
88948226, data, Perlin, 15.664599136072422, 46.53491639917036, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
61157555, data, Perlin, 15.66527478536777, 46.536458029110086, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
98350565, data, Perlin, 15.66433045186426, 46.536210841045545, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
99688268, data, Perlin, 15.662334808278903, 46.533108463775655, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
61459147, data, Perlin, 15.66431969432804, 46.53443700765986, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
72166309, data, Perlin, 15.665107861947373, 46.533315688617606, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
69886704, data, Perlin, 15.664673973121872, 46.53578429671716, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
93791666, data, Perlin, 15.662314982864999, 46.53405561284226, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
89066259, data, Perlin, 15.665488172031374, 46.534728423207525, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
97934351, data, Perlin, 15.663321110871987, 46.53579269181724, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
99776884, data, Perlin, 15.664047191853946, 46.5358179126077, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
79077101, data, Perlin, 15.66556130647854, 46.53446712552287, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
95883715, data, Perlin, 15.663494958611231, 46.53525012540792, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
68164655, data, Perlin, 15.665574079465442, 46.53547866200381, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
88917818, data, Perlin, 15.6632038282087, 46.53553091987578, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
81547367, data, Perlin, 15.664214009982135, 46.534820825998615, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
65286120, data, Perlin, 15.6632156644336, 46.53619409331333, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
67472082, data, Perlin, 15.665766333750854, 46.53631298905388, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
58021474, data, Perlin, 15.664287223788174, 46.53606960085621, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
90877972, data, Perlin, 15.663322048838708, 46.5342253313334, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
95887987, data, Perlin, 15.662892907474308, 46.53555758009909, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
62403764, data, Perlin, 15.662760660529084, 46.536255483444094, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
59990291, data, Perlin, 15.664688110251985, 46.53481729438336, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
88336920, data, Perlin, 15.665152702907704, 46.53525874324099, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
84411915, data, Perlin, 15.662897600847081, 46.53627176919652, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
66661721, data, Perlin, 15.666151193715228, 46.53382159235376, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
86611783, data, Perlin, 15.665775992219473, 46.53524144885673, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
53906183, data, Perlin, 15.664761339144775, 46.53519133251642, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
74667077, data, Perlin, 15.66305334812832, 46.53646222626839, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
54991517, data, Perlin, 15.663745002609422, 46.533325716374975, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
93451207, data, Perlin, 15.663666553977118, 46.536089590451915, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
59668539, data, Perlin, 15.663720917988007, 46.53482175747755, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
53220700, data, Perlin, 15.664492518284941, 46.533532736792424, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
95600967, data, Perlin, 15.663445348935111, 46.5351717369519, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
53006573, data, Perlin, 15.663873336522999, 46.534256106363316, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
84645191, data, Perlin, 15.662932979005511, 46.535886423059836, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
94738373, data, Perlin, 15.662384192121719, 46.53525572765322, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
50399549, data, Perlin, 15.664732765123473, 46.53505765072629, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
55083029, data, Perlin, 15.662672630115729, 46.53469189884767, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
68755245, data, Perlin, 15.662463099885093, 46.534363244906224, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
83171782, data, Perlin, 15.662680779090849, 46.53456753378207, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
93303761, data, Perlin, 15.663080667409979, 46.53516472403312, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
84773329, data, Perlin, 15.662999297864875, 46.53382806788233, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
54190573, data, Perlin, 15.66568602249015, 46.53457036961152, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
93196678, data, Perlin, 15.665092611733742, 46.53516892302508, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
73119422, data, Perlin, 15.66263318719201, 46.53403353008289, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
72085095, data, Perlin, 15.663066610345286, 46.53515957364614, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
64514489, data, Perlin, 15.665922629781983, 46.53510832112407, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
56997038, data, Perlin, 15.664116112874149, 46.533959327611086, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
53676597, data, Perlin, 15.663139860123499, 46.535973025624344, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
92728735, data, Perlin, 15.665494462099975, 46.53544429103378, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
53005736, data, Perlin, 15.662600495309404, 46.53481057069071, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
93980978, data, Perlin, 15.663534663637893, 46.53331166096688, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
68106477, data, Perlin, 15.663455249697536, 46.53586928634901, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
68364001, data, Perlin, 15.664345376126482, 46.533490375716354, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
95897214, data, Perlin, 15.663494384842252, 46.535553211011894, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
76010742, data, Perlin, 15.66555502177243, 46.535727595938326, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
89320768, data, Perlin, 15.66602961550396, 46.5362707164322, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
99054472, data, Perlin, 15.665218254040186, 46.536222941414096, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
61092095, data, Perlin, 15.66383989151196, 46.536233466946456, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
64388956, data, Perlin, 15.66475201747029, 46.534028459766574, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
97746308, data, Perlin, 15.663398378399977, 46.53618929921798, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
72753477, data, Perlin, 15.663285171714358, 46.535900454177884, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
62623389, data, Perlin, 15.665848879158538, 46.53603096863351, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
60505817, data, Perlin, 15.664441444778515, 46.53455091528065, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
62966935, data, Perlin, 15.663011724516572, 46.53393605026446, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
72740401, data, Perlin, 15.665849259340302, 46.53316151828414, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
89462504, data, Perlin, 15.665551254915371, 46.53541545465098, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
87814503, data, Perlin, 15.665107404547218, 46.535477348307936, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
75015469, data, Perlin, 15.663211562038791, 46.53433318613004, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
64988130, data, Perlin, 15.663615580363244, 46.53407826724046, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
68740217, data, Perlin, 15.663593075332786, 46.53384454575118, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
63471013, data, Perlin, 15.662359376946801, 46.53544805439331, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
65944839, data, Perlin, 15.666088525991531, 46.53497027854089, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
54676613, data, Perlin, 15.663449656083914, 46.53326467536584, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
56154393, data, Perlin, 15.662686280979385, 46.53489829108402, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
55094353, data, Perlin, 15.665318993109459, 46.53387404260032, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
88131215, data, Perlin, 15.665758293461678, 46.53405205507583, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
90890547, data, Perlin, 15.66232253561807, 46.53425419543541, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
92618968, data, Perlin, 15.663478364573233, 46.53425422795946, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
96437590, data, Perlin, 15.662864050226586, 46.53482634099624, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
54009490, data, Perlin, 15.663593956917326, 46.533470203149626, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
57035158, data, Perlin, 15.664190425074148, 46.53368188671333, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
61564177, data, Perlin, 15.663761229988976, 46.53373959696636, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
77168740, data, Perlin, 15.66441219126758, 46.533663452121914, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
66242776, data, Perlin, 15.665818624194232, 46.53607480402403, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
92002035, data, Perlin, 15.663058275795779, 46.53563380844524, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
56934135, data, Perlin, 15.665571234206505, 46.53386156659949, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
81334559, data, Perlin, 15.665645912893789, 46.53315099654514, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
63398544, data, Perlin, 15.662727304503811, 46.53645702562542, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
74037571, data, Perlin, 15.66347327916684, 46.534606570536404, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
93946419, data, Perlin, 15.666138191016657, 46.533429186839015, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
86612370, data, Perlin, 15.663265102088499, 46.535634349889385, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
89227300, data, Perlin, 15.66603641019287, 46.53577734706575, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
79769348, data, Perlin, 15.66325929802122, 46.53528139930358, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
81229631, data, Perlin, 15.66528412793118, 46.534200871129634, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
71205099, data, Perlin, 15.664975500324072, 46.533224508786226, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
96967036, data, Perlin, 15.662403624766718, 46.534194350008676, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
89059875, data, Perlin, 15.665572421190452, 46.53651525084112, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
52261392, data, Perlin, 15.66424456096671, 46.53613702707655, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
87557413, data, Perlin, 15.66547476692753, 46.53317473613779, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
99557987, data, Perlin, 15.665949369636499, 46.53525182473828, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
88815811, data, Perlin, 15.663263458481877, 46.53514608948512, 2025-01-18T19:32:50.128762, 677aede09bddc8cdbff7c897 Andraz
61464900, data, Perlin, 15.665783530954826, 46.53594395934455, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
70647375, data, Perlin, 15.662510050540753, 46.5351719618804, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
56747503, data, Perlin, 15.664403331821564, 46.533188902066456, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
72811126, data, Perlin, 15.662842668288615, 46.536065448515, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
67114419, data, Perlin, 15.666037784968873, 46.53410994357989, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
61338328, data, Perlin, 15.66555924185805, 46.535011321773155, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
79643861, data, Perlin, 15.664114918947023, 46.535367716034116, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
53966227, data, Perlin, 15.663149053399035, 46.5340946425947, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
87055163, data, Perlin, 15.666091347182697, 46.53594457458313, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
76500104, data, Perlin, 15.663873319866036, 46.533123690121094, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
90282303, data, Perlin, 15.664813034757538, 46.53611490452374, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
62846418, data, Perlin, 15.66420120251434, 46.53371205199554, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
79571706, data, Perlin, 15.663573746977415, 46.53620582903364, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
72705489, data, Perlin, 15.66240540191536, 46.53466707038692, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
51383257, data, Perlin, 15.663050549136607, 46.53447065702828, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
81085262, data, Perlin, 15.66324940079303, 46.53419275083866, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
53047564, data, Perlin, 15.663056933674191, 46.53317257450116, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
57147379, data, Perlin, 15.662882563155348, 46.53588976248029, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
55530865, data, Perlin, 15.66585227287472, 46.53375783514916, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
81682392, data, Perlin, 15.665621314500045, 46.53457195817765, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
52488041, data, Perlin, 15.663775914301606, 46.536485018560136, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
54049262, data, Perlin, 15.664723450218737, 46.53646371136956, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
54086512, data, Perlin, 15.664117661653163, 46.53332812240427, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
50685940, data, Perlin, 15.663827160591467, 46.53461347791926, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
80382172, data, Perlin, 15.664537686267197, 46.53629019823594, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
91558114, data, Perlin, 15.662407606087946, 46.53431737004119, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
67083140, data, Perlin, 15.664136370456255, 46.5364428782786, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
82407254, data, Perlin, 15.663587751964727, 46.53537399061334, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
68692186, data, Perlin, 15.665082006386724, 46.53362530329282, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
55356835, data, Perlin, 15.664115831315847, 46.53489656409858, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
77390315, data, Perlin, 15.66425429616636, 46.53332157702987, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
58831860, data, Perlin, 15.663382191602949, 46.53551503998599, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
72562028, data, Perlin, 15.66610641898327, 46.53539950627227, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
92396925, data, Perlin, 15.662991992087461, 46.534209002640814, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
67745715, data, Perlin, 15.665000760647635, 46.53374022959898, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
67876380, data, Perlin, 15.664528924740607, 46.53364236137775, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
64009782, data, Perlin, 15.662618101592768, 46.53615972967476, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
98026631, data, Perlin, 15.664077170534819, 46.53627279318029, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
73553035, data, Perlin, 15.665142171457328, 46.53495992265054, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
65018042, data, Perlin, 15.665683657846882, 46.53551635477092, 2025-01-18T19:32:50.129762500, 677aede09bddc8cdbff7c897 Andraz
